projectID,formatted_address,geometry,place_name,num_results,place_id,place_ok,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types
18WTAJB-12345-0C,Tagus,"{'location': {'lat': 39.7528442, 'lng': -5.253228399999999}, 'viewport': {'northeast': {'lat': 40.8182537, 'lng': -1.6955092}, 'southwest': {'lat': 38.6261983, 'lng': -9.328468299999999}}}",Tagus,1,ChIJQ1ozqPqiXQ0Ryg_fHaV7ZQQ,FALSE,3,find_place,BUST,"Tajo, Spain",1/29/2021 21:14,0.444444444,"['natural_feature', 'establishment']"
48WSTN000TAYL-G3,"49-51 Cheval Pl, Knightsbridge, London SW7 1EW, United Kingdom","{'location': {'lat': 51.4981799, 'lng': -0.1674963}, 'viewport': {'northeast': {'lat': 51.49957202989272, 'lng': -0.1662023201072778}, 'southwest': {'lat': 51.49687237010728, 'lng': -0.1689019798927222}}}",Taylor Howes Designs,1,ChIJNewuv3wFdkgR_Ru8btRA-A8,FALSE,3,find_place,BUST,"Tayl, United Kingdom",1/29/2021 21:14,0.333333333,"['general_contractor', 'point_of_interest', 'establishment']"
50WP00000000733T,"Fursetvegen 365, 6200 Stranda, Norway","{'location': {'lat': 62.26965629999999, 'lng': 6.860182399999999}, 'viewport': {'northeast': {'lat': 62.27093212989272, 'lng': 6.861838429892721}, 'southwest': {'lat': 62.26823247010728, 'lng': 6.859138770107277}}}",Tbo invest AS,1,ChIJyfsq2Q-YFkYR32mxwscjZhg,TRUE,5,find_place,OK,"Tbo, Norway",1/29/2021 21:14,0.5,"['point_of_interest', 'establishment']"
34WETL-TENTB---B,"Ušće, Serbia","{'location': {'lat': 44.6568471, 'lng': 20.0085392}, 'viewport': {'northeast': {'lat': 44.65802897989272, 'lng': 20.00968582989272}, 'southwest': {'lat': 44.65532932010728, 'lng': 20.00698617010728}}}",Pro Tent,1,ChIJKbvH56k-WkcRMhOOGZAZbZ4,TRUE,2,find_place,OK,"Tent, Serbia",1/29/2021 21:14,0.666666667,"['point_of_interest', 'establishment']"
26WIMPI-S17TCNPA,"Via IV Novembre, 92, 20021 Bollate MI, Italy","{'location': {'lat': 45.5397969, 'lng': 9.1273226}, 'viewport': {'northeast': {'lat': 45.54119642989272, 'lng': 9.128620379892723}, 'southwest': {'lat': 45.53849677010728, 'lng': 9.12592072010728}}}",La Termoelettrica S.R.L.,1,ChIJvV5AIPm_hkcRwAp-WJrW4VM,TRUE,2,find_place,OK,"Termoelettrica, Italy",1/29/2021 21:14,0.756756757,"['point_of_interest', 'establishment']"
28W-G-0000000797,"Ob železnici 27, 1420 Trbovlje, Slovenia","{'location': {'lat': 46.126762, 'lng': 15.0549541}, 'viewport': {'northeast': {'lat': 46.12776827989272, 'lng': 15.0573856}, 'southwest': {'lat': 46.12506862010728, 'lng': 15.0541436}}}",Termoelektrarna Trbovlje d.o.o.,1,ChIJJ3PrkVoTZUcRl3C3245tgYQ,FALSE,3,find_place,BUST,"Tet, Slovenia",1/29/2021 21:14,0.181818182,"['point_of_interest', 'establishment']"
33W-HEC-TIKVES-8,"29-ти Ноември, бр. 5, Kavadartsi 1430, North Macedonia","{'location': {'lat': 41.4351304, 'lng': 22.0028083}, 'viewport': {'northeast': {'lat': 41.43649267989272, 'lng': 22.00419307989272}, 'southwest': {'lat': 41.43379302010727, 'lng': 22.00149342010728}}}",Tikveš winery,1,ChIJM5IcfatlVhMRbQsQFsf2lI4,FALSE,3,find_place,BUST,"Tikves, Macedonia, Republic of",1/29/2021 21:14,0.526315789,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']"
30W-CHE-TISM---J,"Tismana Hydroelectric Power Station, Tismana 217495, Romania","{'location': {'lat': 45.0444, 'lng': 22.9475001}, 'viewport': {'northeast': {'lat': 45.04572507989273, 'lng': 22.94886862989272}, 'southwest': {'lat': 45.04302542010728, 'lng': 22.94616897010728}}}",Tismana Hydroelectric Power Station,1,ChIJ4buCozEGUkcRQ1dG-JDgi2A,TRUE,1,find_place,OK,"Tismana hydroelectric dam, Romania",1/29/2021 21:14,0.7,['premise']
32W001100100089X,"Ruse, TETs Iztok St, Bulgaria","{'location': {'lat': 43.86987, 'lng': 26.01552}, 'viewport': {'northeast': {'lat': 43.87122062989273, 'lng': 26.01685322989272}, 'southwest': {'lat': 43.86852097010728, 'lng': 26.01415357010728}}}",Toplofikatsiya Ruse,2,ChIJe7SLW2FnrkARA8Dp2QztJOE,TRUE,2,find_place,OK,"Toplo Ruse, Bulgaria",1/29/2021 21:14,0.689655172,"['point_of_interest', 'establishment']"
26WIMPI-S12ATCRM,"Zona XXXIX Tor di Valle, 00144 Rome, Metropolitan City of Rome, Italy","{'location': {'lat': 41.8233542, 'lng': 12.4294608}, 'viewport': {'northeast': {'lat': 41.8328631, 'lng': 12.450428}, 'southwest': {'lat': 41.80756510000001, 'lng': 12.4184775}}}",Zona XXXIX Tor di Valle,1,ChIJmVk_GM_0JRMRNQmbNnItpsU,TRUE,2,find_place,OK,"Tor Valle, Italy",1/29/2021 21:14,0.5625,"['neighborhood', 'political']"
26WIMPI-0066050X,"Turin, Metropolitan City of Turin, Italy","{'location': {'lat': 45.0703393, 'lng': 7.686864}, 'viewport': {'northeast': {'lat': 45.1402009, 'lng': 7.7733629}, 'southwest': {'lat': 45.00677659999999, 'lng': 7.5778502}}}",Turin,1,ChIJ31ztwwxtiEcR4JQ8R33mBQQ,TRUE,2,find_place,OK,"Torino, Italy",1/29/2021 21:14,0.727272727,"['administrative_area_level_3', 'political']"
46WPU0000000052Q,"Unnamed Road, 840 13 Torpshammar, Sweden","{'location': {'lat': 62.508264, 'lng': 16.3787875}, 'viewport': {'northeast': {'lat': 62.50960982989272, 'lng': 16.38021067989272}, 'southwest': {'lat': 62.50691017010728, 'lng': 16.37751102010728}}}",Torpshammars Kraftverk,1,ChIJKQkZsyavZUYRCuy3BNHK-dw,TRUE,1,find_place,OK,"Torpshammar hydroelectric dam, Sweden",1/29/2021 21:14,0.666666667,"['point_of_interest', 'establishment']"
26WIMYI-S09TRRTB,"Torrite, 55032 Castelnuovo di Garfagnana, Province of Lucca, Italy","{'location': {'lat': 44.0979979, 'lng': 10.399246}, 'viewport': {'northeast': {'lat': 44.1060105, 'lng': 10.4152534}, 'southwest': {'lat': 44.0899842, 'lng': 10.3832386}}}",Torrite,1,ChIJHW-ZPrRv1RIRB_vC04lJdxU,TRUE,2,find_place,OK,"Torrite, Italy",1/29/2021 21:14,1,"['neighborhood', 'political']"
50WP00000000763K,,{},,0,,FALSE,4,geocode,BUST,"Tunnsjodal, Norway",1/29/2021 21:14,0,[]
47W0000000001699,"Sevenchurches, Turlough Hill, Co. Wicklow, Ireland","{'location': {'lat': 53.032436, 'lng': -6.397622}, 'viewport': {'northeast': {'lat': 53.03382622989272, 'lng': -6.396199320107279}, 'southwest': {'lat': 53.03112657010728, 'lng': -6.398898979892722}}}",Turlough Hill Power Station,1,ChIJ0WtlCEOXZ0gRSjFJgrzx1vw,TRUE,1,find_place,OK,"Turlough Hill hydroelectric dam, Ireland",1/29/2021 21:14,0.551724138,"['point_of_interest', 'establishment']"
50WP00000000771L,"Tyin, Norway","{'location': {'lat': 61.28821920000001, 'lng': 8.2101109}, 'viewport': {'northeast': {'lat': 61.3555921, 'lng': 8.276571299999999}, 'southwest': {'lat': 61.2310999, 'lng': 8.1330833}}}",Tyin,1,ChIJ6zOPwzl3FUYREx2I_hdV6KQ,TRUE,1,find_place,OK,"Tyin hydroelectric dam, Norway",1/29/2021 21:14,1,"['natural_feature', 'establishment']"
36W-TE-UGLJEVIKN,"Ugljevik 76330, Bosnia & Herzegovina","{'location': {'lat': 44.6829417, 'lng': 18.9694604}, 'viewport': {'northeast': {'lat': 44.68430392989272, 'lng': 18.97086462989272}, 'southwest': {'lat': 44.68160427010728, 'lng': 18.96816497010728}}}",Ugljevik Power Plant,1,ChIJRar4H4H8W0cRFWBMw8UUWCM,TRUE,1,find_place,OK,"Ugljevik coal-fired power station, Bosnia and Herzegovina",1/29/2021 21:14,0.727272727,"['point_of_interest', 'establishment']"
50WP00000000785A,"Usta, Norway","{'location': {'lat': 60.5667747, 'lng': 8.3094514}, 'viewport': {'northeast': {'lat': 60.5892648, 'lng': 8.443412}, 'southwest': {'lat': 60.53142179999999, 'lng': 8.2303052}}}",Usta,1,ChIJL6aZtVC8P0YRNysE95h2sIc,TRUE,2,find_place,OK,"Usta, Norway",1/29/2021 21:14,1,"['natural_feature', 'establishment']"
17W100P100P02691,"77360 Vaires-sur-Marne, France","{'location': {'lat': 48.87360899999999, 'lng': 2.639543}, 'viewport': {'northeast': {'lat': 48.8833079, 'lng': 2.661038}, 'southwest': {'lat': 48.857285, 'lng': 2.605276}}}",Vaires-sur-Marne,1,ChIJq4eFqnQQ5kcR0EiMaMOCCwQ,TRUE,2,find_place,OK,"Vaires, France",1/29/2021 21:14,0.545454545,"['locality', 'political']"
50WP000000007957,"Skiptvet kommune, 1816 Skiptvet, Norway","{'location': {'lat': 59.54177989999999, 'lng': 11.1706808}, 'viewport': {'northeast': {'lat': 59.54303067989272, 'lng': 11.17217622989272}, 'southwest': {'lat': 59.54033102010727, 'lng': 11.16947657010728}}}",Vamma Hydroelectric Power Station,1,ChIJ9S15T7D7Q0YRu_ucZ2-VnrY,TRUE,1,find_place,OK,"Vamma hydroelectric dam, Norway",1/29/2021 21:14,0.625,"['point_of_interest', 'establishment']"
26WIMPITOADDA-1T,"20090 Venina Metropolitan City of Milan, Italy","{'location': {'lat': 45.4040653, 'lng': 9.1568694}, 'viewport': {'northeast': {'lat': 45.4118988, 'lng': 9.1728768}, 'southwest': {'lat': 45.3962307, 'lng': 9.140862000000002}}}",Venina,1,ChIJ_RI8Z2fDhkcRaBRPXCQiVzw,TRUE,2,find_place,OK,"Venina, Italy",1/29/2021 21:14,1,"['locality', 'political']"
26WIMPI-S01VNDI6,"12010 Vinadio, Province of Cuneo, Italy","{'location': {'lat': 44.3077779, 'lng': 7.176439199999999}, 'viewport': {'northeast': {'lat': 44.3122962, 'lng': 7.1855088}, 'southwest': {'lat': 44.3027082, 'lng': 7.1696421}}}",Vinadio,1,ChIJb_OeS14DzRIRS3f55Zv0yx0,TRUE,2,find_place,OK,"Vinadio, Italy",1/29/2021 21:14,1,"['locality', 'political']"
26WIMPI-S05CNTRB,"45014 Porto Viro, Province of Rovigo, Italy","{'location': {'lat': 45.0403484, 'lng': 12.2191884}, 'viewport': {'northeast': {'lat': 45.068266, 'lng': 12.4242379}, 'southwest': {'lat': 44.9530277, 'lng': 12.1869683}}}",Porto Viro,1,ChIJr3l-n9SDfkcRQH6SFYcJBwQ,TRUE,2,find_place,OK,"Viro, Italy",1/29/2021 21:14,0.571428571,"['administrative_area_level_3', 'political']"
11WD7VOLK5S--KWI,"66333 Völklingen, Germany","{'location': {'lat': 49.2556226, 'lng': 6.8588948}, 'viewport': {'northeast': {'lat': 49.2742491, 'lng': 6.9109666}, 'southwest': {'lat': 49.1636338, 'lng': 6.7113124}}}",Völklingen,1,ChIJ9X5ncUSslUcREGzbENXUIgQ,TRUE,2,find_place,OK,"Voelklingen, Germany",1/29/2021 21:14,0.857142857,"['locality', 'political']"
19W000000000287L,"Zabrze, Poland","{'location': {'lat': 50.3249278, 'lng': 18.7857186}, 'viewport': {'northeast': {'lat': 50.38415570000001, 'lng': 18.8623359}, 'southwest': {'lat': 50.245725, 'lng': 18.7309648}}}",Zabrze,1,ChIJuTx3h3YyEUcR8_CmEdYrUck,TRUE,2,find_place,OK,"Zabrze, Poland",1/29/2021 21:14,1,"['locality', 'political']"
19W000000000111L,"Pokoju 14, 42-504 Będzin, Poland","{'location': {'lat': 50.3496709, 'lng': 19.1410375}, 'viewport': {'northeast': {'lat': 50.35089377989271, 'lng': 19.14297582989272}, 'southwest': {'lat': 50.34819412010727, 'lng': 19.14027617010728}}}",PKE S.A. - Power Plant Branch Łagisza,1,ChIJZQIVoUvXFkcRK5NthODTPLk,TRUE,1,find_place,OK,"Łagisza coal-fired power station, Poland",1/29/2021 21:15,0.4,"['point_of_interest', 'establishment']"
