projectID,best_match,compound_code,formatted_address,global_code,lat,lon,place_name,num_results,partial_match,place_id,PlantName,place_ok,return_pos,search_api_calls,search_method,search_status,search_text,search_time,sim_score,types,gm_lat,gm_lon,gm_url
19W000000000287L,,,"Zabrze, Poland",,,,Zabrze,1,,ChIJuTx3h3YyEUcR8_CmEdYrUck,,True,,2,find_place,OK,"Zabrze, Poland",1/29/2021 21:14,1.0,"['locality', 'political']",50.3249278,18.7857186,https://www.google.com/maps/place/?q=place_id:ChIJuTx3h3YyEUcR8_CmEdYrUck
19W000000000111L,,,"Pokoju 14, 42-504 Będzin, Poland",,,,PKE S.A. - Power Plant Branch Łagisza,1,,ChIJZQIVoUvXFkcRK5NthODTPLk,,True,,1,find_place,OK,"Łagisza coal-fired power station, Poland",1/29/2021 21:15,0.4,"['point_of_interest', 'establishment']",50.3496709,19.1410375,https://www.google.com/maps/place/?q=place_id:ChIJZQIVoUvXFkcRK5NthODTPLk
26WIMPI-S09AMBNQ,True,"3H79+R9 Rimini, Province of Rimini","Via dei Mille, 34, 47900 Rimini RN",8FPJ3H79+R9,45.4717019,9.210042800000002,Airone Ambiente,20,,ChIJO1PRH5nDLBMRSXrDKimnuCo,Ambiente,True,20,1,places,OK,"Ambiente power station, Italy",2021-02-02 12:09:37,0.6956521739130435,"['point_of_interest', 'establishment']",44.0645573,12.5684296,https://www.google.com/maps/place/?q=place_id:ChIJO1PRH5nDLBMRSXrDKimnuCo
26WIMPI-01528495,True,,"53012 Chiusdino, Province of Siena, Italy",,43.1893594,11.1390878,Chiusdino,1,,ChIJqZswkJCOKRMRso7k59Y3pJU,Chiusdino,True,1,2,places,OK,"Chiusdino, Italy",2021-02-02 12:09:40,1.0,"['administrative_area_level_3', 'political']",43.1893594,11.1390878,https://www.google.com/maps/place/?q=place_id:ChIJqZswkJCOKRMRso7k59Y3pJU
26WIMPI-00998254,True,,"48123 Sant'Alberto Province of Ravenna, Italy",,,,Sant'Alberto,1,,ChIJC5auw2LifUcRtX2I_X8yde8,Fv Sant'Alberto Forello,True,1,6,find_place,OK,"Sant'Alberto, Italy",2021-02-02 12:09:42,0.6285714285714286,"['locality', 'political']",44.5431383,12.1544286,https://www.google.com/maps/place/?q=place_id:ChIJC5auw2LifUcRtX2I_X8yde8
26WIMPI-S10GLLT5,True,,"22027 Galletto, Province of Como, Italy",,45.8257158,8.987704199999998,Galletto,1,,ChIJG1kWvOWChkcRv_s8D0_xXPQ,Galleto,True,1,2,places,BUST,"Galleto, Italy",2021-02-02 12:09:45,0.9333333333333333,"['locality', 'political']",45.8257158,8.9877042,https://www.google.com/maps/place/?q=place_id:ChIJG1kWvOWChkcRv_s8D0_xXPQ
26WIMPI-S07GTNV2,True,,"Genoa, Metropolitan City of Genoa, Italy",,,,Genoa,12,,ChIJrZrU3FJB0xIRCmKBGPGEaiM,Genova T,True,1,2,places,OK,"Genova T, Italy",2021-02-02 12:09:47,0.7692307692307693,"['locality', 'political']",44.4056499,8.946256,https://www.google.com/maps/place/?q=place_id:ChIJrZrU3FJB0xIRCmKBGPGEaiM
26WIMPI-S02ISLLF,True,,"11020 Isollaz, Aosta Valley, Italy",,45.68871619999999,7.711202399999999,Isollaz,1,,ChIJP8nhUAy_iEcRIdiXWShprWI,Isollaz,True,1,2,places,OK,"Isollaz, Italy",2021-02-02 12:09:49,1.0,"['locality', 'political']",45.68871619999999,7.711202399999999,https://www.google.com/maps/place/?q=place_id:ChIJP8nhUAy_iEcRIdiXWShprWI
26WIMPI-S12MCBL8,True,"V83V+FC Parma, Province of Parma, Italy","Strada Provinciale Colorno, 79, 43122 Parma PR, Italy",8FPGV83V+FC,,,MOBILSERVICE SRL,1,,ChIJV_XvyHtBgEcR8bZnuxK2RE8,Mobilservice,True,1,2,places,BUST,"Mobilservice, Italy",2021-02-02 12:09:50,0.8571428571428571,"['point_of_interest', 'establishment']",44.8536404,10.3435414,https://www.google.com/maps/place/?q=place_id:ChIJV_XvyHtBgEcR8bZnuxK2RE8
26WIMPI-S01PLLNA,True,,"28884 Pallanzeno, Province of Verbano-Cusio-Ossola, Italy",,46.0396515,8.260328399999999,Pallanzeno,1,,ChIJ3ze-XDz6hUcRy0SwRYTekyw,Pallanzeno,True,1,2,places,OK,"Pallanzeno, Italy",2021-02-02 12:09:51,1.0,"['locality', 'political']",46.0396515,8.260328399999999,https://www.google.com/maps/place/?q=place_id:ChIJ3ze-XDz6hUcRy0SwRYTekyw
26WIMPI-S03PTRMO,True,"HGR6+C3 Trezzo sull'Adda, Metropolitan City of Milan","Via G. Pastore, 2/12, 20056 Trezzo sull'Adda MI",8FQFHGR6+C3,,,Prima Srl,4,,ChIJ4zqDCK1MgUcRQGUNPrfWRpY,Di Termovalorizzazione Rifiuti Trezzo Sull'Adda,True,1,1,places,OK,"Di Termovalorizzazione Rifiuti Trezzo Sull'Adda electric power plant, Italy",2021-02-02 12:09:56,0.5,"['point_of_interest', 'establishment']",45.5911026,9.5101509,https://www.google.com/maps/place/?q=place_id:ChIJ4zqDCK1MgUcRQGUNPrfWRpY
26WIMPI-07528458,True,"WR92+V4 Il Casone, Province of Grosseto, Italy","58020 Il Casone Province of Grosseto, Italy",8FJGWR92+V4,,,Casone Di Scarlino Tioxide,2,,ChIJn26V7THDKRMRCIjQF048Jio,Tioxide Europe Scarlino,True,1,2,places,OK,"Tioxide Europe Scarlino, Italy",2021-02-02 12:09:59,0.4897959183673469,"['transit_station', 'point_of_interest', 'establishment']",42.9196838,10.8003401,https://www.google.com/maps/place/?q=place_id:ChIJn26V7THDKRMRCIjQF048Jio
26WIMPI-S14CTTLZ,True,"P3Q4+V2 Rotello, Province of Campobasso, Italy","Unnamed Road, 86040 Rotello CB, Italy",8FHQP3Q4+V2,,,Centro olio torrente tona,2,,ChIJMUOfaD1NNxMRNd1LGYrGdac,Torrente Tona,True,1,2,places,OK,"Torrente Tona, Italy",2021-02-02 12:10:00,0.6842105263157895,"['point_of_interest', 'establishment']",41.7396748,15.0550625,https://www.google.com/maps/place/?q=place_id:ChIJMUOfaD1NNxMRNd1LGYrGdac
26WIMPI-S01V2RZE,True,,"28868 Varzo, Province of Verbano-Cusio-Ossola, Italy",,46.2088946,8.252600900000001,Varzo,1,,ChIJb-sTV9r0hUcRJmCV70tQxiA,Varzo,True,1,2,places,OK,"Varzo, Italy",2021-02-02 12:10:01,1.0,"['locality', 'political']",46.2088946,8.2526009,https://www.google.com/maps/place/?q=place_id:ChIJb-sTV9r0hUcRJmCV70tQxiA
26WIMPI-S20CWFTT,True,,Italy,,,,Italy,1,,ChIJA9KNRIL-1BIRb15jJFz1LOI,W Italia,True,1,2,places,OK,"W Italia, Italy",2021-02-02 12:10:03,0.6153846153846154,"['country', 'political']",41.87194,12.56738,https://www.google.com/maps/place/?q=place_id:ChIJA9KNRIL-1BIRb15jJFz1LOI
